id,separation_type,cease_date,dete_start_date,position,region,employment_status,career_move_to_public_sector,career_move_to_private_sector,interpersonal_conflicts,maternity/family,relocation,study/travel,ill_health,traumatic_incident,none_of_the_above,gender,age,aboriginal,south_sea,disability,nesb,institute_service,dissatisfaction,institute
569,Resignation,2013,2000.0,Teacher Aide,Central Office,Permanent Part-time,False,True,False,True,False,False,False,False,False,Female,46-50,False,False,False,False,Veteran,True,DETE
570,Resignation,2013,2010.0,Schools Officer,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,31-35,False,False,False,False,Experienced,True,DETE
571,Other,2013,2005.0,Teacher Aide,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Established,True,DETE
572,Resignation,2013,1998.0,Business Service Manager,Darling Downs South West,Permanent Full-time,True,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Veteran,False,DETE
574,Retirement,2013,2009.0,Cleaner,Not Stated,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,41-45,False,False,False,False,Experienced,True,DETE
575,Retirement,2013,1990.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,Veteran,False,DETE
576,Resignation,2013,2004.0,Public Servant,Central Office,Permanent Full-time,False,False,False,True,False,False,False,False,False,Female,31-35,False,False,False,False,Established,True,DETE
577,Resignation,2013,2004.0,Teacher Aide,Not Stated,Permanent Part-time,False,True,False,True,False,False,False,False,False,Female,26-30,False,False,False,False,Established,True,DETE
578,Resignation,2013,1994.0,Teacher,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,36-40,False,False,False,False,Veteran,False,DETE
579,Retirement,2013,1998.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,Veteran,True,DETE
580,Retirement,2013,1997.0,Schools Officer,Not Stated,Permanent Full-time,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,Veteran,False,DETE
581,Retirement,2013,1985.0,Schools Officer,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
582,Retirement,2013,1996.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
583,Retirement,2013,2000.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
584,Retirement,2013,1992.0,Cleaner,Darling Downs South West,Permanent Full-time,False,False,True,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
585,Resignation,2013,2008.0,School Administrative Staff,Not Stated,Permanent Part-time,False,False,False,True,True,False,False,False,False,Female,51-55,False,False,False,False,Experienced,False,DETE
586,Resignation,2013,2012.0,Teacher Aide,Not Stated,Temporary Full-time,False,False,False,False,False,True,False,False,False,Female,21-25,False,False,False,False,New,False,DETE
587,Resignation,2010,1999.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,True,True,False,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
588,Retirement,2013,1998.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
589,Resignation,2013,2011.0,Other,South East,Temporary Part-time,False,False,False,False,False,False,False,False,False,Male,31-35,False,False,False,True,New,True,DETE
590,Resignation,2013,1985.0,Other,Metropolitan,Permanent Full-time,False,False,True,False,False,False,False,True,False,Male,61 or older,False,False,False,True,Veteran,True,DETE
591,Resignation,2014,2005.0,Public Servant,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,31-35,False,False,False,False,Established,True,DETE
592,Retirement,2013,2002.0,Cleaner,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
593,Resignation,2013,2001.0,Cleaner,North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Veteran,False,DETE
594,Resignation,2013,2005.0,Teacher,Not Stated,Permanent Full-time,False,False,False,True,False,True,True,False,False,Female,36-40,False,False,False,False,Established,True,DETE
596,Retirement,2013,1990.0,Head of Curriculum/Head of Special Education,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
597,Retirement,2013,1988.0,Cleaner,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,True,False,False,Veteran,False,DETE
598,Retirement,2013,1978.0,Head of Curriculum/Head of Special Education,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
599,Retirement,2013,1984.0,Teacher,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Veteran,False,DETE
600,Retirement,2013,1970.0,Teacher,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
601,Retirement,2013,1990.0,Teacher Aide,North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
602,Resignation,2013,2010.0,Public Servant,Central Office,Permanent Full-time,False,False,True,False,False,True,False,False,False,Female,26-30,False,False,False,False,Experienced,True,DETE
603,Retirement,2013,2007.0,Cleaner,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,True,Experienced,False,DETE
604,Contract Expired,2013,2013.0,Public Servant,South East,Temporary Full-time,False,False,False,False,False,False,False,False,True,Female,36-40,False,False,False,False,New,False,DETE
605,Resignation,2013,1996.0,Schools Officer,Not Stated,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
606,Retirement,2013,1991.0,School Administrative Staff,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
607,Retirement,2013,1980.0,Teacher,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
608,Resignation,2013,2004.0,Teacher,Not Stated,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,31-35,False,False,False,False,Established,True,DETE
609,Resignation,2013,2004.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,31-35,False,False,False,False,Established,True,DETE
610,Retirement,2012,1968.0,Teacher,South East,Temporary Part-time,False,False,False,False,False,False,True,False,False,Male,61 or older,False,False,False,False,Veteran,False,DETE
611,Resignation,2013,1989.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
612,Retirement,2013,1990.0,Teacher,South East,Permanent Full-time,False,False,False,False,False,False,True,False,False,Male,61 or older,False,False,False,False,Veteran,False,DETE
613,Resignation,2013,1993.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
614,Resignation,2013,2010.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,26-30,False,False,False,False,Experienced,False,DETE
615,Retirement,2013,1991.0,Teacher Aide,South East,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Veteran,False,DETE
616,Retirement,2013,2000.0,Teacher,Not Stated,Permanent Full-time,False,False,False,False,False,False,True,False,False,Male,51-55,False,False,True,False,Veteran,False,DETE
617,Retirement,2013,1973.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
618,Resignation,2013,1996.0,Teacher,North Queensland,Permanent Part-time,False,False,False,False,False,False,False,True,False,Female,51-55,False,False,False,False,Veteran,True,DETE
619,Retirement,2013,1987.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Veteran,False,DETE
620,Resignation,2013,2003.0,Teacher,South East,Permanent Part-time,False,True,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,Established,False,DETE
621,Retirement,2013,1984.0,Public Servant,South East,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
622,Resignation,2013,1983.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,True,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
623,Retirement,2013,2001.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
624,Resignation,2013,2004.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Established,False,DETE
625,Retirement,2013,1996.0,Head of Curriculum/Head of Special Education,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
626,Resignation,2013,2011.0,Cleaner,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,New,True,DETE
627,Resignation,2013,2010.0,Public Servant,Central Office,Permanent Part-time,False,True,False,False,False,True,False,False,False,Female,26-30,False,False,False,False,Experienced,True,DETE
628,Retirement,2013,2000.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
629,Retirement,2014,1976.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,True,Veteran,False,DETE
630,Retirement,2013,1991.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,True,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
631,Retirement,2013,2007.0,Cleaner,Darling Downs South West,Permanent Full-time,False,False,False,False,False,True,True,False,False,Female,61 or older,False,False,False,False,Experienced,True,DETE
632,Resignation,2013,2006.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,False,True,False,False,Male,41-45,False,False,True,False,Established,True,DETE
633,Contract Expired,2013,2012.0,Teacher Aide,Darling Downs South West,Temporary Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,New,False,DETE
634,Retirement,2013,1991.0,Cleaner,North Coast,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
635,Retirement,2013,1982.0,Cleaner,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
636,Retirement,2013,1976.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,True,False,Female,51-55,False,False,False,False,Veteran,True,DETE
637,Retirement,2014,2000.0,Cleaner,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
638,Resignation,2013,2013.0,Teacher Aide,Darling Downs South West,Casual,False,False,False,False,False,True,False,False,False,Female,36-40,False,False,False,False,New,False,DETE
639,Retirement,2014,1972.0,Teacher,Central Office,Permanent Part-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,Veteran,True,DETE
640,Retirement,2013,1973.0,Deputy Principal,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Veteran,False,DETE
641,Other,2013,2007.0,Teacher Aide,North Coast,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,41-45,False,False,False,False,Experienced,False,DETE
642,Resignation,2013,2010.0,"School Based Professional Staff (Therapist, nurse, etc)",North Coast,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,36-40,False,False,False,False,Experienced,False,DETE
643,Resignation,2013,2010.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,31-35,False,False,False,True,Experienced,False,DETE
644,Retirement,2013,1982.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
645,Retirement,2013,1976.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
646,Retirement,2013,1993.0,Cleaner,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
647,Retirement,2013,1981.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,51-55,False,False,True,False,Veteran,True,DETE
648,Resignation,2013,1992.0,Technical Officer,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
649,Other,2013,2010.0,Cleaner,Not Stated,Permanent Part-time,False,True,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,Experienced,True,DETE
650,Resignation,2013,1995.0,Teacher Aide,South East,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
651,Resignation,2013,1996.0,Head of Curriculum/Head of Special Education,North Coast,Permanent Full-time,False,True,True,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
652,Resignation,2013,2010.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Experienced,True,DETE
653,Resignation,2013,1986.0,Head of Curriculum/Head of Special Education,South East,Permanent Full-time,False,False,False,True,True,False,False,False,False,Female,61 or older,False,False,False,True,Veteran,False,DETE
654,Retirement,2013,1970.0,Teacher,Central Office,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
655,Retirement,2014,1974.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
656,Retirement,2013,1970.0,School Principal,South East,Permanent Full-time,False,False,False,False,False,False,True,True,False,Male,56-60,False,False,False,False,Veteran,True,DETE
657,Other,2013,2011.0,Teacher Aide,Not Stated,Temporary Part-time,False,False,False,True,False,False,False,False,False,Female,26-30,False,False,False,False,New,False,DETE
658,Retirement,2013,1978.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,True,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
659,Resignation,2013,1971.0,Teacher,Metropolitan,Temporary Full-time,False,False,False,False,True,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
660,Resignation,2013,1998.0,Teacher Aide,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,41-45,True,False,False,False,Veteran,False,DETE
662,Retirement,2014,1970.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
665,Retirement,2013,1969.0,Public Servant,South East,Permanent Part-time,False,False,False,False,False,True,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
666,Resignation,2014,1999.0,Head of Curriculum/Head of Special Education,North Coast,Permanent Full-time,True,False,False,False,False,True,False,False,False,Male,46-50,False,False,False,False,Veteran,True,DETE
667,Retirement,2014,1991.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,True,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
668,Resignation,2014,2012.0,Public Servant,Central Office,Temporary Full-time,False,True,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,New,False,DETE
669,Resignation,2013,2011.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,41-45,False,False,False,False,New,False,DETE
670,Retirement,2014,1983.0,Guidance Officer,South East,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
671,Resignation,2013,2013.0,"School Based Professional Staff (Therapist, nurse, etc)",Metropolitan,Temporary Full-time,False,True,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,New,True,DETE
672,Resignation,2013,2013.0,"School Based Professional Staff (Therapist, nurse, etc)",Metropolitan,Temporary Full-time,False,False,False,False,False,True,False,False,False,Female,21-25,False,False,False,False,New,False,DETE
673,Resignation,2013,2009.0,Teacher,North Coast,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Experienced,False,DETE
674,Retirement,2014,1969.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
675,Contract Expired,2013,2012.0,School Administrative Staff,Metropolitan,Temporary Part-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,New,False,DETE
676,Retirement,2013,1991.0,Cleaner,North Coast,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
677,Retirement,2013,1988.0,Public Servant,Central Office,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
678,Resignation,2014,2010.0,Teacher,Far North Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,Experienced,True,DETE
679,Retirement,2013,1991.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
680,Resignation,2013,2012.0,Teacher,Central Queensland,Casual,False,False,False,False,True,False,False,False,False,Female,36-40,False,False,False,False,New,False,DETE
681,Retirement,2013,2001.0,Cleaner,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
682,Contract Expired,2013,2013.0,Public Servant,Central Office,Temporary Part-time,False,False,False,False,False,False,False,False,False,Female,21-25,True,True,False,False,New,False,DETE
683,Retirement,2014,1978.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
684,Resignation,2013,1988.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,Veteran,False,DETE
685,Resignation,2012,2011.0,Teacher,Central Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,New,True,DETE
686,Resignation,2013,2004.0,Schools Officer,South East,Permanent Full-time,False,False,True,False,False,False,False,True,False,Female,46-50,False,False,False,False,Established,True,DETE
687,Resignation,2014,1985.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,False,DETE
689,Resignation,2013,2013.0,Teacher Aide,Darling Downs South West,Permanent Part-time,True,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,New,False,DETE
690,Retirement,2013,2002.0,Other,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
691,Retirement,2012,1975.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
692,Resignation,2014,2004.0,Teacher,South East,Permanent Full-time,False,True,False,False,True,True,False,False,False,Female,31-35,False,False,False,False,Established,False,DETE
693,Resignation,2014,1998.0,Teacher,Darling Downs South West,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,Veteran,False,DETE
694,Resignation,2013,2012.0,Teacher,North Queensland,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,21-25,False,False,False,False,New,False,DETE
695,Resignation,2014,2010.0,Teacher,South East,Permanent Full-time,False,False,False,False,True,False,False,False,False,Male,41-45,False,False,False,False,Experienced,False,DETE
696,Resignation,2012,2012.0,Teacher Aide,Metropolitan,Casual,False,False,False,True,False,False,False,False,False,Female,46-50,False,False,False,False,New,False,DETE
697,Retirement,2013,2011.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,New,False,DETE
698,Resignation,2013,2008.0,Teacher Aide,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,26-30,True,False,False,False,Experienced,False,DETE
699,Retirement,2013,1974.0,School Administrative Staff,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
700,Resignation,2013,2010.0,Cleaner,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Experienced,True,DETE
701,Retirement,2012,2006.0,Schools Officer,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,Experienced,False,DETE
702,Resignation,2013,2007.0,Other,Central Office,Casual,True,False,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,Experienced,False,DETE
703,Resignation,2013,1988.0,Teacher,Central Queensland,Permanent Part-time,False,True,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,Veteran,False,DETE
704,Other,2013,1998.0,Cleaner,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
705,Resignation,2013,2013.0,Public Servant,Central Office,Permanent Full-time,False,False,True,False,False,False,False,False,False,Female,51-55,False,False,False,False,New,True,DETE
706,Resignation,2012,2006.0,Teacher Aide,Darling Downs South West,Permanent Full-time,False,False,False,False,True,True,False,False,False,Female,41-45,False,False,False,False,Experienced,False,DETE
707,Retirement,2013,1984.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
708,Retirement,2013,1976.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
709,Retirement,2013,2007.0,Other,Central Office,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,41-45,False,False,False,True,Experienced,False,DETE
712,Other,2013,1990.0,Teacher Aide,South East,Permanent Full-time,False,False,False,True,False,True,False,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
713,Retirement,2014,1978.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,Veteran,False,DETE
715,Retirement,2013,1976.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,False,DETE
716,Retirement,2013,1979.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
717,Contract Expired,2013,2010.0,Teacher Aide,North Queensland,Temporary Part-time,False,False,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,Experienced,False,DETE
718,Resignation,2013,2000.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
719,Retirement,2013,1992.0,Public Servant,North Coast,Permanent Full-time,False,False,False,False,False,True,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
720,Contract Expired,2012,2013.0,Technical Officer,Central Office,Temporary Full-time,False,False,False,False,False,False,False,False,False,Male,41-45,False,False,False,False,New,False,DETE
721,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,False,True,False,False,False,False,False,False,Male,26-30,False,False,False,False,New,True,DETE
722,Contract Expired,2013,2013.0,Public Servant,Central Office,Temporary Full-time,False,False,False,False,False,False,False,False,False,Male,31-35,False,False,False,True,New,False,DETE
723,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,True,False,False,False,True,False,False,False,Male,21-25,False,False,False,False,New,True,DETE
724,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,False,False,False,False,False,False,False,True,Male,51-55,False,False,False,False,New,False,DETE
725,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,False,False,False,False,False,False,False,True,Male,31-35,False,False,False,False,New,False,DETE
726,Resignation,2012,1984.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,True,False,False,False,Female,46-50,False,False,False,False,Veteran,False,DETE
727,Contract Expired,2012,2013.0,Public Servant,Metropolitan,Temporary Full-time,False,False,False,False,False,False,False,False,True,Male,26-30,False,False,False,False,New,False,DETE
728,Resignation,2014,1975.0,Head of Curriculum/Head of Special Education,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
729,Resignation,2014,1980.0,Teacher,North Queensland,Permanent Full-time,False,False,False,False,True,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
730,Retirement,2014,1975.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,True,False,Female,56-60,False,False,False,False,Veteran,True,DETE
731,Retirement,2012,1978.0,Deputy Principal,North Coast,Permanent Full-time,False,False,True,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
732,Resignation,2013,1999.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,Veteran,True,DETE
733,Resignation,2014,1992.0,Technical Officer,Central Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
734,Retirement,2014,1969.0,Head of Curriculum/Head of Special Education,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,Veteran,True,DETE
735,Retirement,2012,1976.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
736,Retirement,2013,1989.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
737,Resignation,2013,2006.0,Cleaner,Darling Downs South West,Permanent Full-time,False,False,False,True,True,False,True,False,False,Female,61 or older,False,False,False,False,Established,False,DETE
738,Retirement,2013,1999.0,Head of Curriculum/Head of Special Education,South East,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
739,Resignation,2013,1999.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,Veteran,False,DETE
740,Retirement,2013,1997.0,Teacher Aide,North Queensland,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
741,Retirement,2012,1975.0,Teacher,South East,Permanent Full-time,False,False,False,True,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
742,Retirement,2012,1985.0,Teacher,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
743,Contract Expired,2014,1983.0,Teacher,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
744,Retirement,2014,1995.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,True,False,False,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
745,Retirement,2014,1986.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
746,Resignation,2013,1991.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Veteran,True,DETE
748,Retirement,2014,2003.0,Teacher,North Coast,Permanent Full-time,False,False,False,True,True,False,False,True,False,Female,56-60,False,False,False,False,Veteran,False,DETE
749,Resignation,2014,2008.0,Teacher,North Coast,Permanent Full-time,False,False,False,True,True,False,False,False,False,Female,41-45,False,False,False,False,Experienced,False,DETE
750,Retirement,2013,1996.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
